industry,series_id,date,openings_thousands,avg_hourly_earnings,year,month,log_openings,log_wage,post_chatgpt,residual,fitted
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-06-01,1492,30.43,2018,6,7.307872780763706,3.41542896390888,False,0.30297251541619374,7.004900265347512
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-07-01,1481,30.39,2018,7,7.300472814267799,3.414113606928702,False,0.297887556276633,7.002585257991166
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-08-01,1287,30.49,2018,8,7.160069207596127,3.4173987610001637,False,0.15170213070958116,7.008367076886546
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-09-01,1523,30.7,2018,9,7.328437352895162,3.4242626545931514,False,0.3079899324970077,7.020447420398154
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-10-01,1430,30.69,2018,10,7.265429723253953,3.4239368686316447,False,0.24555568096443992,7.019874042289513
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-11-01,1593,30.72,2018,11,7.373374309910049,3.4249139082794717,False,0.3517806933861287,7.02159361652392
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-12-01,1412,31.03,2018,12,7.252762418053187,3.434954478460289,False,0.21349755776747603,7.039264860285711
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-01-01,1446,30.82,2019,1,7.27655640271871,3.42816382989197,False,0.24924297586659883,7.027313426852111
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-02-01,1273,30.99,2019,2,7.149131598557407,3.433664571799657,False,0.11213695347058383,7.036994645086823
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-03-01,1311,31.27,2019,3,7.1785454837637,3.44265917146975,False,0.12572048637142608,7.052824997392274
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-04-01,1350,31.12,2019,4,7.2078598714324755,3.4378506993101907,False,0.16349770853297763,7.044362162899498
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-05-01,1312,31.29,2019,5,7.179307969504034,3.443298557680791,False,0.125357662553661,7.053950306950373
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-06-01,1358,31.4,2019,6,7.213768308118642,3.446807892914208,False,0.15364162699481465,7.060126681123827
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-07-01,1286,31.34,2019,7,7.1592919047975645,3.444895236927875,False,0.10253146777723643,7.056760437020328
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-08-01,1294,31.59,2019,8,7.165493475060845,3.4528406148139936,False,0.09474929938059606,7.070744175680249
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-09-01,1263,31.57,2019,9,7.141245122350491,3.4522073025699003,False,0.0716155661431559,7.069629556207335
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-10-01,1424,31.65,2019,10,7.261225091971921,3.4547381485901854,False,0.1871412870374103,7.074083804934511
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-11-01,1253,31.72,2019,11,7.133295954896068,3.456947396766647,False,0.05532390832253853,7.07797204657353
"Trade, Transportation, Utilities",JTS400000000000000JOL,2019-12-01,1189,31.67,2019,12,7.080867896690782,3.4553698605505483,False,0.005672288757260446,7.075195607933521
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-01-01,1253,31.72,2020,1,7.133295954896068,3.456947396766647,False,0.05532390832253853,7.07797204657353
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-02-01,1214,31.78,2020,2,7.101675971619444,3.45883716110857,False,0.020377969872345858,7.081298001747098
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-03-01,1087,31.92,2020,3,6.99117688712121,3.463232772581608,False,-0.09785732087945131,7.089034208000661
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-04-01,859,32.47,2020,4,6.755768921984255,3.4803165861147547,False,-0.3633325260125959,7.119101447996851
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-05-01,1064,32.44,2020,5,6.96979066990159,3.479392229247212,False,-0.1476839247159143,7.117474594617504
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-06-01,1104,32.31,2020,6,7.00669522683704,3.475376779836407,False,-0.10371224070763585,7.110407467544676
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-07-01,1267,32.4,2020,7,7.144407180321139,3.478158422798284,False,0.02910406542253874,7.1153031148986
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-08-01,1240,32.52,2020,8,7.122866658599083,3.48185528467961,False,0.0010571256104627835,7.12180953298862
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-09-01,1164,32.58,2020,9,7.059617628291383,3.4836986031738992,False,-0.06543611591797394,7.125053744209357
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-10-01,1218,32.67,2020,10,7.1049654482698426,3.4864572256129787,False,-0.02494342753959522,7.129908875809438
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-11-01,1263,32.81,2020,11,7.141245122350491,3.4907333469730104,False,0.0038103409851624193,7.137434781365329
"Trade, Transportation, Utilities",JTS400000000000000JOL,2020-12-01,1223,32.87,2020,12,7.109062135687172,3.492560387676128,False,-0.03158820824542907,7.1406503439326015
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-01-01,1322,33.0,2021,1,7.186901020411631,3.49650756146648,False,0.039303713411860564,7.147597306999771
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-02-01,1448,33.08,2021,2,7.277938572945661,3.4989288701554906,False,0.12607980117889994,7.151858771766761
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-03-01,1722,33.16,2021,3,7.451241684987676,3.501344330267094,False,0.29513174185710334,7.156109943130573
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-04-01,1698,33.32,2021,4,7.437206366871292,3.506157817298642,False,0.2726247631530354,7.164581603718257
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-05-01,1699,33.52,2021,5,7.4377951216719325,3.5121422756138823,False,0.26268096653812645,7.175114155133806
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-06-01,1896,33.58,2021,6,7.547501682814967,3.5139306516493947,False,0.3692400143136769,7.17826166850129
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-07-01,1831,33.78,2021,7,7.5126175446745105,3.519868911379654,False,0.3239046335321678,7.188712911142343
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-08-01,1999,33.86,2021,8,7.6004023345004,3.522234376704989,False,0.40752624202260623,7.1928760924777935
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-09-01,1984,34.05,2021,9,7.592870287844818,3.527830032595521,False,0.3901459300326904,7.202724357812127
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-10-01,1970,34.23,2021,10,7.585788821732034,3.533102452542094,False,0.3737850887039036,7.212003733028131
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-11-01,2010,34.32,2021,11,7.605890001053122,3.5357282746197614,False,0.38926486294799556,7.216625138105126
"Trade, Transportation, Utilities",JTS400000000000000JOL,2021-12-01,1971,34.48,2021,12,7.58629630715272,3.540379445795492,False,0.36148518178352607,7.224811125369194
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-01-01,1846,34.37,2022,1,7.520776415062797,3.5371840908617425,False,0.30158906353541237,7.219187351527385
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-02-01,1976,34.61,2022,2,7.588829878307813,3.544142657647253,False,0.3573955599563332,7.2314343183514795
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-03-01,2300,34.7,2022,3,7.7406644019172415,3.5467396869528134,False,0.5046593533095507,7.236005048607691
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-04-01,1910,34.82,2022,4,7.554858521040676,3.550191934340043,False,0.31277757196049105,7.242080949080185
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-05-01,1939,34.82,2022,5,7.569927655242652,3.550191934340043,False,0.32784670616246725,7.242080949080185
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-06-01,1628,35.0,2022,6,7.395107546562485,3.555348061489413,False,0.14395189573902822,7.251155650823457
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-07-01,1721,35.19,2022,7,7.450660796211539,3.5607619513334936,False,0.189976785403406,7.260684010808133
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-08-01,1603,35.17,2022,8,7.379632152609552,3.5601934464858918,False,0.11994870128766433,7.259683451321887
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-09-01,1677,35.27,2022,9,7.424761761823209,3.563032744247961,False,0.16008119161641154,7.264680570206798
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-10-01,1660,35.69,2022,10,7.414572881350589,3.574870537502069,False,0.12905798336879215,7.2855148979817965
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-11-01,1585,35.65,2022,11,7.368339686311381,3.573749146860305,True,0.08479841801653709,7.283541268294844
"Trade, Transportation, Utilities",JTS400000000000000JOL,2022-12-01,1805,35.9,2022,12,7.498315870766981,3.580737295494233,True,0.2024755720655076,7.295840298701473
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-01-01,1741,36.16,2023,1,7.462214939768189,3.587953535523976,True,0.153674173432635,7.308540766335554
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-02-01,1721,36.32,2023,2,7.450660796211539,3.5923685537330927,True,0.13434966807570614,7.316311128135833
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-03-01,1428,36.34,2023,3,7.2640301428995295,3.592919062968025,True,-0.05324987273058124,7.317280015630111
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-04-01,1713,36.43,2023,4,7.44600149832412,3.5953926110204724,True,0.1243680774785556,7.321633420845564
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-05-01,1554,36.48,2023,5,7.348587530927593,3.5967641652061304,True,0.02454019653819728,7.3240473343893955
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-06-01,1393,36.86,2023,6,7.239214973779806,3.607126952241677,True,-0.1030707009088827,7.342285674688688
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-07-01,1436,36.84,2023,7,7.269616749608169,3.6065842113871054,True,-0.07171370981207303,7.341330459420242
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-08-01,1232,37.01,2023,8,7.116394144093465,3.6111881463980646,True,-0.23303916769242683,7.349433311785892
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-09-01,1333,37.07,2023,9,7.195187320178709,3.612808017162641,True,-0.15709693837892225,7.352284258557631
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-10-01,1320,36.97,2023,10,7.1853870155804165,3.61010677294854,True,-0.162143096140146,7.3475301117205625
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-11-01,1313,37.09,2023,11,7.180069874302796,3.6133473915014993,True,-0.17316367450919135,7.353233548811987
"Trade, Transportation, Utilities",JTS400000000000000JOL,2023-12-01,1260,37.21,2023,12,7.138866999945524,3.6165775423585313,True,-0.22005156297960848,7.358918562925132
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-01-01,999,37.31,2024,1,6.906754778648554,3.6192613872330655,True,-0.45688730855285264,7.363642087201407
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-02-01,1038,37.35,2024,2,6.945051063725834,3.6203329115788265,True,-0.4204768892749886,7.365527953000822
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-03-01,1021,37.5,2024,3,6.928537818164665,3.624340932976365,True,-0.4440441887238231,7.372582006888488
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-04-01,993,37.54,2024,4,6.900730664045173,3.6254070311583626,True,-0.47372765868084343,7.374458322726016
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-05-01,1006,37.58,2024,5,6.913737350659685,3.62647199398532,True,-0.4625952896970542,7.376332640356739
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-06-01,1055,37.62,2024,6,6.961296045910167,3.627535823872884,True,-0.4169089181219885,7.378204964032156
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-07-01,961,37.61,2024,7,6.8679744089702925,3.627269972482245,True,-0.5097626608443244,7.377737069814617
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-08-01,1067,37.69,2024,8,6.9726062513017535,3.629394807279044,True,-0.4088704939467851,7.381476745248539
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-09-01,964,37.71,2024,9,6.871091294610546,3.6299253112702656,True,-0.5113191292216444,7.38241042383219
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-10-01,961,37.81,2024,10,6.8679744089702925,3.6325736179028416,True,-0.5190969923977784,7.387071401368071
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-11-01,936,37.96,2024,11,6.841615476477592,3.636532973741727,True,-0.5524243281692378,7.394039804646829
"Trade, Transportation, Utilities",JTS400000000000000JOL,2024-12-01,1007,37.92,2024,12,6.914730892718563,3.635478677386821,True,-0.47745336711863917,7.392184259837202
